Area,Date,Area type,Region,Amount (items),Amount (kg),Amount (USD),Module price (USD/W),Capacity (MW)
Greece,2018-01-01,Country,Europe,24759,557078.0,3353681.0,0.29,11.56441724137931
Greece,2018-02-01,Country,Europe,984,16309.0,105281.0,0.28,0.3760035714285714
Greece,2018-03-01,Country,Europe,1345,22614.0,135497.0,0.28,0.48391785714285707
Greece,2018-04-01,Country,Europe,1174,14674.0,88033.0,0.27,0.3260481481481481
Greece,2018-05-01,Country,Europe,11044,222681.0,1280047.0,0.26,4.923257692307691
Greece,2018-06-01,Country,Europe,10406,39517.0,230633.0,0.26,0.8870499999999999
Greece,2018-07-01,Country,Europe,194,5353.0,116597.0,0.25,0.466388
Greece,2018-08-01,Country,Europe,85,810.0,3684.0,0.25,0.014735999999999999
Greece,2018-09-01,Country,Europe,4886,106167.0,565565.0,0.24,2.3565208333333336
Greece,2018-10-01,Country,Europe,6557,79300.0,263736.0,0.24,1.0989
Greece,2018-11-01,Country,Europe,4811,93976.0,333491.0,0.26,1.2826576923076924
Greece,2018-12-01,Country,Europe,9504,211431.0,746317.0,0.27,2.7641370370370364
Greece,2019-01-01,Country,Europe,9188,145967.0,510841.0,0.29,1.7615206896551725
Greece,2019-02-01,Country,Europe,2530,45983.0,169001.0,0.29,0.5827620689655172
Greece,2019-03-01,Country,Europe,32023,654946.0,2298380.0,0.28,8.208499999999999
Greece,2019-04-01,Country,Europe,42358,779679.0,2721236.0,0.28,9.718699999999998
Greece,2019-05-01,Country,Europe,29904,532582.0,1893598.0,0.28,6.762849999999998
Greece,2019-06-01,Country,Europe,29666,578910.0,1978035.0,0.27,7.3260555555555555
Greece,2019-07-01,Country,Europe,89965,1746945.0,5982618.0,0.27,22.15784444444444
Greece,2019-08-01,Country,Europe,108899,2260941.0,7700992.0,0.26,29.6192
Greece,2019-09-01,Country,Europe,117525,2360547.0,7896535.0,0.26,30.37128846153846
Greece,2019-10-01,Country,Europe,63610,1340009.0,4640023.0,0.25,18.560092
Greece,2019-11-01,Country,Europe,60383,1337177.0,4945570.0,0.24,20.606541666666665
Greece,2019-12-01,Country,Europe,73009,1593485.0,6387380.0,0.24,26.614083333333333
Greece,2020-01-01,Country,Europe,136359,3005321.0,12213913.0,0.23,53.10396956521739
Greece,2020-02-01,Country,Europe,146141,3455447.0,13919668.0,0.22,63.271218181818185
Greece,2020-03-01,Country,Europe,256103,5888078.0,20758519.0,0.21,98.85009047619049
Greece,2020-04-01,Country,Europe,325543,7581837.0,27640632.0,0.21,131.62205714285716
Greece,2020-05-01,Country,Europe,332137,7575121.0,26488607.0,0.2,132.44303499999998
Greece,2020-06-01,Country,Europe,172866,3867128.0,13080254.0,0.19,68.84344210526315
Greece,2020-07-01,Country,Europe,147037,3043755.0,9990925.0,0.19,52.58381578947368
Greece,2020-08-01,Country,Europe,224505,5295202.0,18496045.0,0.2,92.480225
Greece,2020-09-01,Country,Europe,371169,8887806.0,31769922.0,0.2,158.84960999999996
Greece,2020-10-01,Country,Europe,183799,4190835.0,14845237.0,0.2,74.226185
Greece,2020-11-01,Country,Europe,92055,2386791.0,8157964.0,0.2,40.789820000000006
Greece,2020-12-01,Country,Europe,202819,4925185.0,17031428.0,0.21,81.10203809523811
Greece,2021-01-01,Country,Europe,219224,5327461.0,19005790.0,0.21,90.5037619047619
Greece,2021-02-01,Country,Europe,521198,13971670.0,49796856.0,0.22,226.34934545454544
Greece,2021-03-01,Country,Europe,428679,11105572.0,42677716.0,0.22,193.98961818181817
Greece,2021-04-01,Country,Europe,398772,10040936.0,38419359.0,0.23,167.04069130434786
Greece,2021-05-01,Country,Europe,148562,3930098.0,16094963.0,0.24,67.06234583333332
Greece,2021-06-01,Country,Europe,298732,7513284.0,29595789.0,0.24,123.3157875
Greece,2021-07-01,Country,Europe,278590,7288776.0,28563150.0,0.25,114.2526
Greece,2021-08-01,Country,Europe,360347,9681914.0,39728796.0,0.24,165.53665000000004
Greece,2021-09-01,Country,Europe,379265,10260134.0,42760958.0,0.25,171.04383199999998
Greece,2021-10-01,Country,Europe,426263,12144038.0,51241484.0,0.26,197.08263076923072
Greece,2021-11-01,Country,Europe,410425,11601337.0,55326839.0,0.25,221.30735600000003
Greece,2021-12-01,Country,Europe,597035,18114839.0,84943757.0,0.26,326.7067576923077
Greece,2022-01-01,Country,Europe,274176,7415003.0,36889600.0,0.26,141.8830769230769
Greece,2022-02-01,Country,Europe,473571,13284924.0,61747652.0,0.26,237.4909692307692
Greece,2022-03-01,Country,Europe,519369,15152239.0,65059730.0,0.26,250.2297307692307
Greece,2022-04-01,Country,Europe,812033,23354048.0,105727128.0,0.26,406.64279999999997
Greece,2022-05-01,Country,Europe,1023587,30285550.0,127840808.0,0.26,491.69541538461533
Greece,2022-06-01,Country,Europe,1123780,34633465.0,152072082.0,0.26,584.8926230769231
Greece,2022-07-01,Country,Europe,769061,21602260.0,94892339.0,0.26,364.97053461538457
Greece,2022-08-01,Country,Europe,1037968,32067073.0,140108017.0,0.27,518.9185814814814
Greece,2022-09-01,Country,Europe,736919,23131413.0,100750090.0,0.26,387.5003461538462
Greece,2022-10-01,Country,Europe,669105,20464349.0,89781759.0,0.26,345.31445769230766
Greece,2022-11-01,Country,Europe,506221,14465990.0,65842612.0,0.26,253.24081538461536
Greece,2022-12-01,Country,Europe,343938,10355246.0,47229946.0,0.22,214.68157272727274
Greece,2023-01-01,Country,Europe,361523,11118217.0,54236004.0,0.22,246.52729090909082
Greece,2023-02-01,Country,Europe,794901,25557484.0,125103849.0,0.22,568.6538590909091
Greece,2023-03-01,Country,Europe,770475,23841177.0,103640310.0,0.22,471.0923181818182
Greece,2023-04-01,Country,Europe,451807,14074174.0,59470964.0,0.21,283.19506666666666
Greece,2023-05-01,Country,Europe,559376,16769031.0,71983748.0,0.21,342.77975238095246
Greece,2023-06-01,Country,Europe,474276,13941096.0,57114874.0,0.18,317.3048555555556
Greece,2023-07-01,Country,Europe,472532,14454298.0,54070469.0,0.18,300.39149444444445
Greece,2023-08-01,Country,Europe,744364,22794642.0,69973641.0,0.17,411.6096529411763
Greece,2023-09-01,Country,Europe,700612,21592397.0,64579704.0,0.15,430.53136000000006
Greece,2023-10-01,Country,Europe,673142,21226512.0,57520331.0,0.14,410.859507142857
Greece,2023-11-01,Country,Europe,462145,14469580.0,35663851.0,0.13,274.3373153846154
Greece,2023-12-01,Country,Europe,717997,22255872.0,49252962.0,0.13,378.8689384615384
Greece,2024-01-01,Country,Europe,786502,24726672.0,60669213.0,0.15,404.46142
Greece,2024-02-01,Country,Europe,1119311,35357070.0,88358938.0,0.15,589.0595866666666
Greece,2024-03-01,Country,Europe,1248924,39486926.0,91530833.0,0.15,610.2055533333332
Greenland,2018-06-01,Country,North America,25,525.0,2978.0,0.26,0.011453846153846153
Greenland,2019-07-01,Country,North America,16,336.0,1523.0,0.27,0.00564074074074074
Greenland,2019-08-01,Country,North America,8,150.0,614.0,0.26,0.0023615384615384614
Greenland,2020-06-01,Country,North America,30,545.0,1980.0,0.19,0.010421052631578945
Grenada,2017-02-01,Country,Latin America and Caribbean,80,2040.0,8704.0,0.38,0.022905263157894734
Grenada,2017-06-01,Country,Latin America and Caribbean,10,230.0,841.0,0.38,0.002213157894736842
Grenada,2017-11-01,Country,Latin America and Caribbean,270,6210.0,29949.0,0.3,0.09983
Grenada,2018-06-01,Country,Latin America and Caribbean,400,7200.0,38890.0,0.26,0.14957692307692305
Grenada,2018-07-01,Country,Latin America and Caribbean,30,625.0,5010.0,0.25,0.02004
Grenada,2018-11-01,Country,Latin America and Caribbean,30,625.0,3840.0,0.26,0.014769230769230769
Grenada,2019-01-01,Country,Latin America and Caribbean,247,4930.0,21288.0,0.29,0.07340689655172414
Grenada,2019-03-01,Country,Latin America and Caribbean,924,16632.0,50565.0,0.28,0.1805892857142857
Grenada,2019-04-01,Country,Latin America and Caribbean,50,575.0,2447.0,0.28,0.008739285714285713
Grenada,2019-06-01,Country,Latin America and Caribbean,30,705.0,3690.0,0.27,0.013666666666666666
Grenada,2019-07-01,Country,Latin America and Caribbean,40,1060.0,5296.0,0.27,0.019614814814814814
Grenada,2019-08-01,Country,Latin America and Caribbean,60,1500.0,7145.0,0.26,0.02748076923076923
Grenada,2019-09-01,Country,Latin America and Caribbean,1,70.0,227.0,0.26,0.000873076923076923
Grenada,2019-12-01,Country,Latin America and Caribbean,1324,23170.0,89624.0,0.24,0.37343333333333334
Grenada,2020-02-01,Country,Latin America and Caribbean,6,25.0,2569.0,0.22,0.011677272727272727
Grenada,2020-04-01,Country,Latin America and Caribbean,643,12869.0,45008.0,0.21,0.21432380952380953
Grenada,2020-08-01,Country,Latin America and Caribbean,285,6572.0,27868.0,0.2,0.13934000000000002
Grenada,2020-09-01,Country,Latin America and Caribbean,288,6768.0,30000.0,0.2,0.15
Grenada,2020-10-01,Country,Latin America and Caribbean,53,1147.0,5430.0,0.2,0.027149999999999997
Grenada,2020-11-01,Country,Latin America and Caribbean,283,6230.0,16910.0,0.2,0.08455
Grenada,2021-02-01,Country,Latin America and Caribbean,1302,29124.0,82621.0,0.22,0.37555
Grenada,2021-05-01,Country,Latin America and Caribbean,52,1250.0,5148.0,0.24,0.02145
Grenada,2021-06-01,Country,Latin America and Caribbean,910,17000.0,72970.0,0.24,0.30404166666666665
Grenada,2021-09-01,Country,Latin America and Caribbean,986,12329.0,117525.0,0.25,0.47009999999999996
Grenada,2022-02-01,Country,Latin America and Caribbean,132,3070.0,13653.0,0.26,0.05251153846153846
Grenada,2022-04-01,Country,Latin America and Caribbean,151,2708.0,22623.0,0.26,0.08701153846153846
Grenada,2022-05-01,Country,Latin America and Caribbean,189,5103.0,24911.0,0.26,0.09581153846153845
Grenada,2022-06-01,Country,Latin America and Caribbean,87,3220.0,63500.0,0.26,0.2442307692307692
Grenada,2022-07-01,Country,Latin America and Caribbean,287,6980.0,35276.0,0.26,0.13567692307692308
Grenada,2022-08-01,Country,Latin America and Caribbean,630,17320.0,93387.0,0.27,0.3458777777777778
Grenada,2022-10-01,Country,Latin America and Caribbean,271,7245.0,35105.0,0.26,0.13501923076923075
Grenada,2023-01-01,Country,Latin America and Caribbean,727,17530.0,109432.0,0.22,0.49741818181818176
Grenada,2023-02-01,Country,Latin America and Caribbean,93,2660.0,11891.0,0.22,0.05405
Grenada,2023-03-01,Country,Latin America and Caribbean,111,3182.0,16500.0,0.22,0.075
Grenada,2023-06-01,Country,Latin America and Caribbean,142,3605.0,16613.0,0.18,0.09229444444444444
Grenada,2023-07-01,Country,Latin America and Caribbean,894,18862.0,81162.0,0.18,0.45089999999999997
Grenada,2023-08-01,Country,Latin America and Caribbean,26,900.0,1720.0,0.17,0.010117647058823528
Grenada,2023-09-01,Country,Latin America and Caribbean,18,308.0,1530.0,0.15,0.010199999999999999
Grenada,2023-11-01,Country,Latin America and Caribbean,90,1829.0,6334.0,0.13,0.048723076923076925
Grenada,2023-12-01,Country,Latin America and Caribbean,256,7202.0,24630.0,0.13,0.18946153846153846
Grenada,2024-01-01,Country,Latin America and Caribbean,1556,37645.0,96189.0,0.15,0.6412599999999999
Grenada,2024-03-01,Country,Latin America and Caribbean,10,320.0,1755.0,0.15,0.0117
Guadeloupe,2017-02-01,Country,Latin America and Caribbean,480,1440.0,5760.0,0.38,0.015157894736842105
Guadeloupe,2017-04-01,Country,Latin America and Caribbean,2,30.0,336.0,0.38,0.0008842105263157894
Guadeloupe,2018-01-01,Country,Latin America and Caribbean,40,600.0,4014.0,0.29,0.013841379310344827
Guadeloupe,2018-05-01,Country,Latin America and Caribbean,61,691.0,4391.0,0.26,0.01688846153846154
Guadeloupe,2018-07-01,Country,Latin America and Caribbean,56,311.0,3502.0,0.25,0.014008
Guadeloupe,2018-10-01,Country,Latin America and Caribbean,32,741.0,3812.0,0.24,0.015883333333333333
Guadeloupe,2019-04-01,Country,Latin America and Caribbean,390,7098.0,32167.0,0.28,0.11488214285714284
Guadeloupe,2019-07-01,Country,Latin America and Caribbean,26,468.0,934.0,0.27,0.003459259259259259
Guadeloupe,2019-08-01,Country,Latin America and Caribbean,93,1953.0,6845.0,0.26,0.026326923076923074
Guadeloupe,2019-09-01,Country,Latin America and Caribbean,877,14351.0,65419.0,0.26,0.25161153846153844
Guadeloupe,2019-10-01,Country,Latin America and Caribbean,6,150.0,600.0,0.25,0.0024
Guadeloupe,2020-01-01,Country,Latin America and Caribbean,840,15540.0,69259.0,0.23,0.3011260869565217
Guadeloupe,2020-05-01,Country,Latin America and Caribbean,840,15624.0,58462.0,0.2,0.29231
Guadeloupe,2020-08-01,Country,Latin America and Caribbean,840,15960.0,63466.0,0.2,0.31733
Guadeloupe,2020-09-01,Country,Latin America and Caribbean,178,2991.0,4868.0,0.2,0.024339999999999997
Guadeloupe,2020-12-01,Country,Latin America and Caribbean,1612,30144.0,127537.0,0.21,0.6073190476190476
Guadeloupe,2021-01-01,Country,Latin America and Caribbean,215,6300.0,18260.0,0.21,0.08695238095238096
Guadeloupe,2021-03-01,Country,Latin America and Caribbean,2470,45484.0,200758.0,0.22,0.9125363636363636
Guadeloupe,2021-06-01,Country,Latin America and Caribbean,1179,22395.0,91748.0,0.24,0.3822833333333333
Guadeloupe,2021-09-01,Country,Latin America and Caribbean,28,56.0,280.0,0.25,0.00112
Guadeloupe,2021-12-01,Country,Latin America and Caribbean,1260,26538.0,117810.0,0.26,0.4531153846153846
Guadeloupe,2022-01-01,Country,Latin America and Caribbean,51,307.0,2952.0,0.26,0.011353846153846154
Guadeloupe,2022-04-01,Country,Latin America and Caribbean,40,21.0,400.0,0.26,0.0015384615384615382
Guadeloupe,2022-06-01,Country,Latin America and Caribbean,3660,92854.0,423316.0,0.26,1.6281384615384618
Guadeloupe,2022-07-01,Country,Latin America and Caribbean,24,13.0,240.0,0.26,0.0009230769230769231
Guadeloupe,2022-08-01,Country,Latin America and Caribbean,936,20592.0,106142.0,0.27,0.3931185185185185
Guadeloupe,2022-09-01,Country,Latin America and Caribbean,1711,35852.0,189842.0,0.26,0.7301615384615384
Guadeloupe,2022-10-01,Country,Latin America and Caribbean,1188,24126.0,127080.0,0.26,0.48876923076923073
Guadeloupe,2022-11-01,Country,Latin America and Caribbean,1056,20656.0,109870.0,0.26,0.42257692307692307
Guadeloupe,2022-12-01,Country,Latin America and Caribbean,72,38.0,720.0,0.22,0.003272727272727272
Guadeloupe,2023-01-01,Country,Latin America and Caribbean,135,3261.0,15509.0,0.22,0.07049545454545454
Guadeloupe,2023-02-01,Country,Latin America and Caribbean,74,48.0,881.0,0.22,0.004004545454545454
Guadeloupe,2023-03-01,Country,Latin America and Caribbean,14664,313139.0,1340200.0,0.22,6.091818181818182
Guadeloupe,2023-04-01,Country,Latin America and Caribbean,96,78.0,1152.0,0.21,0.005485714285714286
Guadeloupe,2023-05-01,Country,Latin America and Caribbean,492,2270.0,11688.0,0.21,0.05565714285714285
Guadeloupe,2023-06-01,Country,Latin America and Caribbean,80,65.0,960.0,0.18,0.005333333333333334
Guadeloupe,2023-07-01,Country,Latin America and Caribbean,378,2213.0,14362.0,0.18,0.07978888888888888
Guadeloupe,2023-08-01,Country,Latin America and Caribbean,1030,20239.0,100400.0,0.17,0.5905882352941175
Guadeloupe,2023-09-01,Country,Latin America and Caribbean,245,260.0,3610.0,0.15,0.024066666666666667
Guadeloupe,2023-10-01,Country,Latin America and Caribbean,43,870.0,4740.0,0.14,0.033857142857142856
Guadeloupe,2023-11-01,Country,Latin America and Caribbean,932,19868.0,83304.0,0.13,0.6407999999999999
Guadeloupe,2023-12-01,Country,Latin America and Caribbean,120,1025.0,2762.0,0.13,0.021246153846153845
Guadeloupe,2024-01-01,Country,Latin America and Caribbean,238,571.0,5411.0,0.15,0.03607333333333333
Guadeloupe,2024-02-01,Country,Latin America and Caribbean,159,972.0,4442.0,0.15,0.029613333333333335
Guadeloupe,2024-03-01,Country,Latin America and Caribbean,1404,30816.0,64774.0,0.15,0.43182666666666664
Guam,2023-04-01,Country,Oceania,936,19188.0,82052.0,0.21,0.39072380952380953
Guam,2023-05-01,Country,Oceania,206,5868.0,29685.0,0.21,0.14135714285714285
Guam,2023-06-01,Country,Oceania,253,5802.0,37864.0,0.18,0.21035555555555557
Guam,2023-07-01,Country,Oceania,967,21044.0,73395.0,0.18,0.40775
Guam,2023-08-01,Country,Oceania,908,20060.0,82726.0,0.17,0.4866235294117647
Guam,2023-09-01,Country,Oceania,1168,31843.0,142337.0,0.15,0.9489133333333333
Guam,2023-10-01,Country,Oceania,143,3063.0,11269.0,0.14,0.08049285714285713
Guam,2023-11-01,Country,Oceania,398,5166.0,31203.0,0.13,0.2400230769230769
Guam,2024-01-01,Country,Oceania,1720,18986.0,39225.0,0.15,0.26149999999999995
Guam,2024-03-01,Country,Oceania,324,7975.0,22054.0,0.15,0.14702666666666664
Guatemala,2017-01-01,Country,Latin America and Caribbean,3441,87932.0,457594.0,0.38,1.2041947368421053
Guatemala,2017-02-01,Country,Latin America and Caribbean,4501,95113.0,473074.0,0.38,1.2449315789473683
Guatemala,2017-03-01,Country,Latin America and Caribbean,2716,12260.0,68389.0,0.38,0.17997105263157895
Guatemala,2017-04-01,Country,Latin America and Caribbean,1446,22809.0,109858.0,0.38,0.28909999999999997
Guatemala,2017-05-01,Country,Latin America and Caribbean,1968,39102.0,196423.0,0.38,0.5169026315789473
Guatemala,2017-06-01,Country,Latin America and Caribbean,11010,109498.0,485221.0,0.38,1.2768973684210525
Guatemala,2017-07-01,Country,Latin America and Caribbean,100,350.0,700.0,0.38,0.0018421052631578947
Guatemala,2017-08-01,Country,Latin America and Caribbean,4598,75545.0,331666.0,0.32,1.0364562499999999
Guatemala,2017-09-01,Country,Latin America and Caribbean,3795,53696.0,194131.0,0.31,0.6262290322580645
Guatemala,2017-10-01,Country,Latin America and Caribbean,12596,63745.0,291433.0,0.31,0.9401064516129031
Guatemala,2017-11-01,Country,Latin America and Caribbean,24,400.0,1881.0,0.3,0.0062699999999999995
Guatemala,2017-12-01,Country,Latin America and Caribbean,12226,60300.0,180728.0,0.3,0.6024266666666667
Guatemala,2018-01-01,Country,Latin America and Caribbean,1720,8023.0,54754.0,0.29,0.1888068965517241
Guatemala,2018-02-01,Country,Latin America and Caribbean,23426,73135.0,344965.0,0.28,1.232017857142857
Guatemala,2018-03-01,Country,Latin America and Caribbean,19524,13655.0,56778.0,0.28,0.2027785714285714
Guatemala,2018-04-01,Country,Latin America and Caribbean,350,8552.0,35630.0,0.27,0.13196296296296295
Guatemala,2018-05-01,Country,Latin America and Caribbean,102257,76225.0,342721.0,0.26,1.3181576923076923
Guatemala,2018-06-01,Country,Latin America and Caribbean,47801,1054908.0,6566576.0,0.26,25.256061538461537
Guatemala,2018-07-01,Country,Latin America and Caribbean,3226,49185.0,230140.0,0.25,0.92056
Guatemala,2018-08-01,Country,Latin America and Caribbean,2270,15751.0,46014.0,0.25,0.184056
Guatemala,2018-09-01,Country,Latin America and Caribbean,6522,41944.0,164465.0,0.24,0.6852708333333333
Guatemala,2018-10-01,Country,Latin America and Caribbean,4371,81366.0,258002.0,0.24,1.0750083333333333
Guatemala,2018-11-01,Country,Latin America and Caribbean,6338,99814.0,346090.0,0.26,1.3311153846153845
Guatemala,2018-12-01,Country,Latin America and Caribbean,10640,160719.0,636571.0,0.27,2.35767037037037
Guatemala,2019-01-01,Country,Latin America and Caribbean,12859,193422.0,848410.0,0.29,2.9255517241379314
Guatemala,2019-02-01,Country,Latin America and Caribbean,7629,62300.0,239498.0,0.29,0.8258551724137931
Guatemala,2019-03-01,Country,Latin America and Caribbean,3413,50517.0,162087.0,0.28,0.5788821428571428
Guatemala,2019-04-01,Country,Latin America and Caribbean,21305,133987.0,452294.0,0.28,1.615335714285714
Guatemala,2019-05-01,Country,Latin America and Caribbean,3298,61392.0,215455.0,0.28,0.7694821428571427
Guatemala,2019-06-01,Country,Latin America and Caribbean,4083,41639.0,173874.0,0.27,0.6439777777777776
Guatemala,2019-07-01,Country,Latin America and Caribbean,16705,61172.0,294416.0,0.27,1.0904296296296296
Guatemala,2019-08-01,Country,Latin America and Caribbean,17186,350574.0,1495432.0,0.26,5.751661538461538
Guatemala,2019-09-01,Country,Latin America and Caribbean,6656,94264.0,333907.0,0.26,1.2842576923076925
Guatemala,2019-10-01,Country,Latin America and Caribbean,7490,98628.0,379450.0,0.25,1.5178
Guatemala,2019-11-01,Country,Latin America and Caribbean,9533,58669.0,193445.0,0.24,0.8060208333333334
Guatemala,2019-12-01,Country,Latin America and Caribbean,4717,102429.0,354162.0,0.24,1.475675
Guatemala,2020-01-01,Country,Latin America and Caribbean,26926,139867.0,469010.0,0.23,2.039173913043478
Guatemala,2020-02-01,Country,Latin America and Caribbean,4482,101207.0,418118.0,0.22,1.9005363636363635
Guatemala,2020-03-01,Country,Latin America and Caribbean,4639,68952.0,231272.0,0.21,1.101295238095238
Guatemala,2020-04-01,Country,Latin America and Caribbean,18372,110099.0,332332.0,0.21,1.5825333333333336
Guatemala,2020-05-01,Country,Latin America and Caribbean,6948,99395.0,381909.0,0.2,1.9095449999999998
Guatemala,2020-06-01,Country,Latin America and Caribbean,5876,120987.0,415742.0,0.19,2.1881157894736845
